826, 19, 197, 449, 0.201352, -1
243, 173, 250, 407, 0.023075, -1
767, 465, 141, 160, 0.007383, -1
362, 237, 93, 180, 0.003532, -1
386, 275, 96, 154, 0.002978, -1
687, 518, 192, 113, 0.002514, -1
562, 500, 284, 125, 0.002238, -1
507, 295, 105, 197, 0.002059, -1
426, 420, 89, 122, 0.001841, -1
176, 399, 110, 124, 0.001447, -1
234, 320, 201, 246, 0.001386, -1
741, 401, 223, 257, 0.001165, -1
663, 334, 96, 188, 0.001109, -1
699, 345, 75, 154, 0.000812, -1
325, 117, 132, 489, 0.000678, -1
779, 380, 114, 179, 0.000628, -1
163, 0, 107, 79, 0.000621, -1
453, 276, 193, 251, 0.000519, -1
650, 458, 358, 224, 0.000502, -1
525, 610, 296, 72, 0.000448, -1
280, 130, 134, 439, 0.000413, -1
415, 460, 57, 125, 0.000411, -1
209, 380, 122, 138, 0.000404, -1
133, 249, 83, 195, 0.000326, -1
240, 266, 212, 109, 0.000307, -1
180, 402, 210, 103, 0.000302, -1
1, 402, 48, 207, 0.000279, -1
479, 111, 149, 467, 0.000246, -1
294, 240, 159, 217, 0.000241, -1
323, 203, 85, 337, 0.000214, -1
1, 410, 78, 131, 0.000211, -1
14, 484, 249, 153, 0.000188, -1
525, 312, 95, 97, 0.000157, -1
10, 348, 123, 205, 0.000156, -1
590, 444, 256, 237, 0.000139, -1
758, 424, 196, 114, 0.000127, -1
173, 0, 281, 77, 0.000116, -1
265, 182, 74, 265, 0.000109, -1
11, 471, 79, 107, 0.000108, -1
443, 438, 104, 122, 0.000102, -1
272, 377, 131, 213, 0.000098, -1
839, 256, 184, 425, 0.000094, -1
16, 0, 105, 468, 0.000088, -1
218, 345, 70, 180, 0.000083, -1
634, 102, 155, 524, 0.000072, -1
365, 290, 44, 185, 0.000060, -1
0, 420, 26, 203, 0.000056, -1
10, 144, 90, 475, 0.000053, -1
756, 531, 61, 114, 0.000053, -1
1, 577, 59, 84, 0.000049, -1
832, 568, 191, 61, 0.000043, -1
465, 488, 69, 122, 0.000041, -1
188, 274, 60, 167, 0.000037, -1
149, 3, 54, 64, 0.000033, -1
479, 338, 204, 310, 0.000032, -1
14, 469, 63, 66, 0.000028, -1
505, 229, 238, 387, 0.000028, -1
24, 128, 140, 472, 0.000026, -1
803, 32, 156, 575, 0.000025, -1
9, 527, 101, 100, 0.000024, -1
348, 251, 184, 119, 0.000024, -1
193, 360, 45, 80, 0.000023, -1
834, 207, 132, 231, 0.000021, -1
3, 527, 47, 49, 0.000021, -1
107, 347, 348, 189, 0.000019, -1
448, 461, 73, 130, 0.000018, -1
397, 125, 116, 420, 0.000016, -1
866, 305, 55, 112, 0.000016, -1
8, 518, 57, 78, 0.000014, -1
337, 204, 213, 306, 0.000014, -1
228, 35, 165, 519, 0.000013, -1
205, 261, 161, 373, 0.000013, -1
151, 642, 366, 40, 0.000012, -1
656, 307, 207, 324, 0.000012, -1
686, 365, 299, 202, 0.000010, -1
855, 530, 168, 87, 0.000010, -1
160, 0, 75, 120, 0.000008, -1
823, 401, 112, 152, 0.000007, -1
158, 13, 166, 474, 0.000006, -1
163, 584, 59, 39, 0.000006, -1
108, 389, 69, 98, 0.000006, -1
26, 531, 284, 148, 0.000005, -1
80, 583, 538, 99, 0.000005, -1
515, 441, 390, 166, 0.000004, -1
154, 560, 65, 23, 0.000004, -1
168, 350, 58, 102, 0.000003, -1
320, 283, 61, 236, 0.000003, -1
143, 0, 157, 50, 0.000003, -1
418, 346, 193, 280, 0.000003, -1
607, 24, 134, 529, 0.000002, -1
148, 242, 276, 63, 0.000002, -1
948, 0, 57, 48, 0.000002, -1
80, 0, 161, 473, 0.000002, -1
118, 537, 94, 33, 0.000002, -1
547, 429, 65, 113, 0.000002, -1
139, 0, 45, 52, 0.000001, -1
36, 206, 198, 250, 0.000001, -1
200, 338, 68, 154, 0.000001, -1
761, 293, 165, 332, 0.000001, -1
346, 10, 254, 566, 0.000001, -1
543, 0, 137, 521, 0.000001, -1
671, 406, 82, 100, 0.000001, -1
293, 360, 84, 172, 0.000000, -1
808, 292, 42, 134, 0.000000, -1
194, 311, 93, 144, 0.000000, -1
232, 0, 237, 177, 0.000000, -1
23, 381, 176, 149, 0.000000, -1
4, 298, 25, 146, 0.000000, -1
315, 312, 206, 312, 0.000000, -1
465, 0, 186, 450, 0.000000, -1
714, 193, 165, 414, 0.000000, -1
804, 596, 203, 71, 0.000000, -1
769, 543, 238, 139, 0.000000, -1
117, 164, 311, 261, 0.000000, -1
104, 303, 149, 301, 0.000000, -1
140, 0, 173, 119, 0.000000, -1
148, 164, 135, 322, 0.000000, -1
446, 0, 125, 531, 0.000000, -1
809, 258, 184, 242, 0.000000, -1
122, 214, 207, 359, 0.000000, -1
119, 0, 31, 111, 0.000000, -1
103, 171, 118, 342, 0.000000, -1
701, 13, 189, 450, 0.000000, -1
84, 3, 44, 111, 0.000000, -1
164, 0, 121, 294, 0.000000, -1
