431, 765, 93, 34, 0.003361, -1
470, 764, 84, 35, 0.000844, -1
286, 755, 100, 44, 0.000593, -1
515, 766, 83, 33, 0.000588, -1
197, 760, 101, 39, 0.000085, -1
45, 752, 74, 47, 0.000084, -1
513, 10, 86, 116, 0.000075, -1
492, 6, 102, 43, 0.000050, -1
330, 321, 69, 102, 0.000044, -1
397, 763, 85, 36, 0.000031, -1
3, 101, 45, 106, 0.000026, -1
360, 320, 67, 102, 0.000023, -1
466, 28, 96, 106, 0.000023, -1
228, 218, 67, 96, 0.000022, -1
285, 232, 53, 103, 0.000020, -1
237, 225, 99, 100, 0.000020, -1
273, 122, 87, 79, 0.000019, -1
326, 321, 120, 138, 0.000010, -1
269, 259, 91, 86, 0.000010, -1
430, 188, 67, 75, 0.000009, -1
119, 224, 72, 99, 0.000007, -1
229, 138, 95, 119, 0.000006, -1
345, 241, 65, 98, 0.000005, -1
230, 254, 65, 98, 0.000005, -1
310, 238, 57, 90, 0.000004, -1
256, 369, 162, 336, 0.000004, -1
8, 62, 102, 145, 0.000004, -1
2, 602, 27, 66, 0.000003, -1
450, 20, 148, 162, 0.000003, -1
379, 325, 70, 117, 0.000003, -1
230, 247, 144, 61, 0.000002, -1
470, 190, 87, 125, 0.000002, -1
403, 309, 77, 131, 0.000002, -1
65, 437, 103, 140, 0.000001, -1
5, 547, 45, 76, 0.000001, -1
241, 562, 87, 119, 0.000001, -1
193, 214, 67, 96, 0.000001, -1
88, 268, 77, 118, 0.000001, -1
538, 310, 60, 119, 0.000001, -1
359, 286, 66, 97, 0.000001, -1
540, 638, 56, 100, 0.000001, -1
311, 338, 63, 116, 0.000001, -1
165, 576, 68, 111, 0.000001, -1
538, 558, 61, 121, 0.000001, -1
100, 78, 91, 137, 0.000001, -1
3, 335, 26, 86, 0.000001, -1
229, 347, 70, 102, 0.000001, -1
389, 292, 71, 114, 0.000001, -1
21, 752, 62, 47, 0.000001, -1
5, 38, 76, 258, 0.000001, -1
261, 331, 70, 104, 0.000001, -1
437, 186, 81, 118, 0.000001, -1
22, 567, 76, 118, 0.000001, -1
454, 72, 99, 115, 0.000001, -1
125, 255, 58, 95, 0.000000, -1
294, 274, 44, 98, 0.000000, -1
3, 552, 29, 91, 0.000000, -1
300, 348, 101, 135, 0.000000, -1
454, 334, 133, 334, 0.000000, -1
42, 341, 150, 343, 0.000000, -1
524, 214, 73, 128, 0.000000, -1
231, 381, 339, 347, 0.000000, -1
466, 297, 82, 124, 0.000000, -1
205, 320, 76, 105, 0.000000, -1
283, 21, 95, 101, 0.000000, -1
131, 330, 68, 99, 0.000000, -1
254, 355, 88, 121, 0.000000, -1
265, 269, 52, 113, 0.000000, -1
415, 261, 61, 100, 0.000000, -1
511, 93, 84, 162, 0.000000, -1
370, 17, 85, 88, 0.000000, -1
294, 346, 56, 108, 0.000000, -1
77, 313, 63, 85, 0.000000, -1
127, 282, 58, 110, 0.000000, -1
535, 188, 63, 109, 0.000000, -1
3, 507, 34, 89, 0.000000, -1
10, 15, 73, 91, 0.000000, -1
124, 345, 89, 128, 0.000000, -1
366, 250, 64, 103, 0.000000, -1
318, 269, 50, 98, 0.000000, -1
320, 303, 52, 94, 0.000000, -1
15, 41, 149, 246, 0.000000, -1
295, 304, 48, 98, 0.000000, -1
439, 567, 143, 232, 0.000000, -1
87, 578, 79, 128, 0.000000, -1
208, 229, 256, 522, 0.000000, -1
264, 148, 121, 327, 0.000000, -1
4, 304, 27, 80, 0.000000, -1
499, 427, 92, 345, 0.000000, -1
125, 578, 71, 117, 0.000000, -1
28, 570, 91, 197, 0.000000, -1
268, 449, 222, 350, 0.000000, -1
353, 442, 220, 357, 0.000000, -1
115, 321, 56, 98, 0.000000, -1
308, 267, 142, 306, 0.000000, -1
204, 129, 128, 320, 0.000000, -1
4, 274, 30, 78, 0.000000, -1
92, 347, 75, 86, 0.000000, -1
246, 296, 56, 95, 0.000000, -1
73, 358, 408, 319, 0.000000, -1
347, 41, 240, 180, 0.000000, -1
30, 31, 270, 158, 0.000000, -1
9, 442, 67, 311, 0.000000, -1
430, 49, 149, 248, 0.000000, -1
158, 203, 201, 467, 0.000000, -1
430, 112, 152, 481, 0.000000, -1
161, 122, 277, 295, 0.000000, -1
249, 199, 263, 361, 0.000000, -1
271, 653, 124, 146, 0.000000, -1
35, 410, 205, 353, 0.000000, -1
23, 213, 109, 463, 0.000000, -1
29, 601, 47, 105, 0.000000, -1
186, 473, 241, 326, 0.000000, -1
5, 361, 39, 100, 0.000000, -1
151, 57, 237, 225, 0.000000, -1
109, 585, 227, 214, 0.000000, -1
309, 60, 244, 236, 0.000000, -1
73, 157, 229, 534, 0.000000, -1
39, 561, 171, 238, 0.000000, -1
16, 307, 73, 309, 0.000000, -1
32, 77, 163, 320, 0.000000, -1
68, 39, 451, 151, 0.000000, -1
22, 441, 104, 358, 0.000000, -1
97, 74, 243, 297, 0.000000, -1
63, 428, 311, 342, 0.000000, -1
327, 138, 232, 461, 0.000000, -1
223, 625, 313, 174, 0.000000, -1
7, 400, 48, 108, 0.000000, -1
