22, 549, 131, 133, 0.055540, -1
142, 0, 291, 413, 0.022340, -1
1, 203, 145, 339, 0.021934, -1
401, 0, 238, 359, 0.019646, -1
638, 786, 122, 123, 0.012348, -1
704, 857, 63, 146, 0.008196, -1
271, 876, 462, 147, 0.006889, -1
235, 607, 188, 416, 0.006655, -1
62, 25, 386, 582, 0.005207, -1
233, 698, 161, 89, 0.004611, -1
253, 708, 118, 124, 0.004156, -1
330, 73, 295, 784, 0.004023, -1
1, 205, 92, 242, 0.003846, -1
443, 620, 324, 170, 0.003513, -1
405, 652, 189, 371, 0.003431, -1
147, 597, 339, 287, 0.003427, -1
269, 303, 227, 591, 0.002760, -1
14, 192, 222, 508, 0.002719, -1
609, 208, 158, 616, 0.002185, -1
218, 699, 230, 129, 0.001714, -1
51, 571, 127, 163, 0.001591, -1
25, 36, 494, 261, 0.001389, -1
130, 802, 175, 160, 0.001275, -1
299, 156, 433, 267, 0.001226, -1
14, 624, 671, 153, 0.001027, -1
223, 660, 94, 321, 0.000987, -1
423, 198, 260, 791, 0.000950, -1
229, 269, 340, 359, 0.000887, -1
22, 675, 85, 132, 0.000882, -1
23, 566, 79, 105, 0.000753, -1
11, 657, 376, 67, 0.000733, -1
534, 731, 96, 122, 0.000696, -1
416, 104, 283, 404, 0.000630, -1
102, 671, 351, 73, 0.000600, -1
39, 566, 86, 191, 0.000573, -1
271, 776, 87, 181, 0.000546, -1
587, 767, 105, 121, 0.000477, -1
201, 363, 248, 656, 0.000450, -1
544, 805, 215, 91, 0.000441, -1
153, 651, 151, 109, 0.000423, -1
378, 918, 246, 105, 0.000419, -1
311, 805, 448, 63, 0.000380, -1
628, 241, 139, 138, 0.000340, -1
104, 250, 208, 316, 0.000295, -1
312, 642, 188, 381, 0.000286, -1
631, 555, 136, 116, 0.000251, -1
0, 860, 299, 163, 0.000240, -1
487, 596, 263, 427, 0.000228, -1
7, 29, 188, 500, 0.000228, -1
20, 290, 95, 212, 0.000224, -1
146, 734, 191, 272, 0.000168, -1
520, 390, 247, 562, 0.000164, -1
308, 372, 297, 651, 0.000161, -1
671, 853, 74, 137, 0.000154, -1
482, 94, 285, 771, 0.000142, -1
430, 877, 160, 130, 0.000139, -1
366, 411, 156, 490, 0.000132, -1
561, 127, 206, 127, 0.000128, -1
527, 753, 166, 270, 0.000128, -1
603, 212, 164, 114, 0.000127, -1
235, 703, 121, 237, 0.000122, -1
526, 154, 241, 51, 0.000115, -1
333, 605, 327, 284, 0.000102, -1
187, 8, 400, 655, 0.000085, -1
6, 270, 49, 248, 0.000084, -1
526, 777, 220, 83, 0.000082, -1
238, 534, 294, 286, 0.000073, -1
0, 805, 449, 195, 0.000073, -1
526, 802, 143, 80, 0.000059, -1
287, 758, 94, 133, 0.000044, -1
548, 152, 219, 369, 0.000043, -1
17, 185, 122, 701, 0.000041, -1
140, 676, 264, 116, 0.000041, -1
573, 730, 179, 242, 0.000038, -1
7, 3, 111, 226, 0.000030, -1
442, 689, 248, 287, 0.000029, -1
449, 453, 252, 377, 0.000027, -1
499, 490, 268, 275, 0.000027, -1
529, 19, 238, 390, 0.000024, -1
379, 510, 99, 201, 0.000023, -1
0, 896, 67, 127, 0.000023, -1
557, 137, 210, 54, 0.000022, -1
279, 122, 237, 565, 0.000015, -1
31, 561, 312, 267, 0.000013, -1
226, 757, 214, 107, 0.000012, -1
44, 200, 291, 715, 0.000011, -1
315, 806, 59, 115, 0.000010, -1
1, 681, 129, 335, 0.000009, -1
63, 477, 251, 517, 0.000005, -1
7, 630, 118, 194, 0.000005, -1
546, 534, 221, 162, 0.000005, -1
466, 450, 166, 573, 0.000004, -1
0, 0, 349, 239, 0.000003, -1
33, 745, 253, 254, 0.000002, -1
426, 826, 238, 197, 0.000002, -1
175, 328, 201, 264, 0.000001, -1
1, 41, 144, 122, 0.000000, -1
8, 49, 79, 125, 0.000000, -1
