367, 346, 97, 156, 0.021117, -1
222, 252, 255, 355, 0.003330, -1
373, 354, 421, 225, 0.002850, -1
299, 337, 236, 287, 0.001650, -1
220, 340, 250, 108, 0.001572, -1
301, 355, 235, 116, 0.001255, -1
239, 326, 384, 229, 0.001105, -1
338, 334, 92, 147, 0.001076, -1
570, 0, 69, 75, 0.000817, -1
172, 313, 614, 310, 0.000763, -1
352, 390, 98, 158, 0.000760, -1
146, 364, 358, 221, 0.000595, -1
273, 297, 85, 138, 0.000593, -1
519, 373, 136, 100, 0.000542, -1
458, 230, 255, 375, 0.000427, -1
0, 504, 52, 112, 0.000408, -1
445, 379, 281, 96, 0.000316, -1
305, 289, 96, 161, 0.000293, -1
0, 539, 152, 88, 0.000292, -1
177, 283, 339, 207, 0.000278, -1
206, 404, 441, 202, 0.000212, -1
518, 396, 331, 199, 0.000203, -1
547, 444, 151, 106, 0.000191, -1
512, 1, 122, 60, 0.000189, -1
672, 292, 86, 148, 0.000187, -1
532, 179, 78, 134, 0.000154, -1
731, 213, 65, 168, 0.000145, -1
243, 230, 75, 132, 0.000141, -1
39, 249, 84, 118, 0.000136, -1
240, 374, 81, 121, 0.000119, -1
496, 268, 295, 218, 0.000109, -1
596, 456, 92, 134, 0.000098, -1
1, 593, 141, 84, 0.000093, -1
507, 0, 211, 172, 0.000069, -1
0, 272, 44, 129, 0.000063, -1
247, 436, 263, 109, 0.000062, -1
693, 257, 81, 147, 0.000047, -1
524, 462, 274, 106, 0.000040, -1
0, 587, 72, 90, 0.000039, -1
643, 0, 67, 76, 0.000038, -1
19, 506, 201, 171, 0.000038, -1
241, 126, 322, 466, 0.000026, -1
787, 3, 62, 62, 0.000019, -1
1, 0, 41, 73, 0.000017, -1
616, 188, 175, 397, 0.000014, -1
440, 498, 108, 131, 0.000014, -1
116, 353, 244, 267, 0.000013, -1
0, 29, 44, 122, 0.000013, -1
131, 2, 323, 108, 0.000011, -1
784, 442, 63, 124, 0.000010, -1
572, 0, 126, 62, 0.000010, -1
538, 1, 262, 106, 0.000010, -1
712, 85, 82, 131, 0.000009, -1
232, 131, 170, 398, 0.000009, -1
55, 532, 429, 134, 0.000009, -1
660, 0, 100, 62, 0.000008, -1
493, 16, 294, 285, 0.000008, -1
10, 24, 134, 167, 0.000008, -1
211, 329, 70, 115, 0.000008, -1
162, 231, 185, 317, 0.000007, -1
463, 81, 158, 462, 0.000007, -1
746, 176, 81, 146, 0.000006, -1
137, 110, 326, 457, 0.000006, -1
642, 21, 167, 218, 0.000004, -1
473, 7, 174, 232, 0.000004, -1
366, 457, 403, 201, 0.000003, -1
696, 16, 144, 186, 0.000003, -1
0, 60, 71, 82, 0.000003, -1
697, 88, 143, 400, 0.000003, -1
509, 78, 197, 407, 0.000003, -1
9, 448, 90, 181, 0.000002, -1
755, 431, 93, 99, 0.000002, -1
19, 472, 375, 162, 0.000002, -1
33, 8, 150, 123, 0.000001, -1
101, 382, 156, 232, 0.000001, -1
137, 228, 291, 200, 0.000001, -1
194, 8, 187, 232, 0.000001, -1
751, 77, 73, 134, 0.000001, -1
299, 6, 381, 95, 0.000001, -1
120, 11, 175, 219, 0.000001, -1
29, 436, 176, 150, 0.000001, -1
28, 240, 238, 159, 0.000001, -1
387, 8, 229, 181, 0.000000, -1
428, 145, 303, 211, 0.000000, -1
17, 187, 80, 364, 0.000000, -1
55, 283, 191, 281, 0.000000, -1
573, 208, 203, 209, 0.000000, -1
22, 398, 113, 216, 0.000000, -1
666, 312, 182, 300, 0.000000, -1
223, 20, 336, 268, 0.000000, -1
31, 168, 175, 301, 0.000000, -1
32, 306, 133, 281, 0.000000, -1
62, 142, 279, 396, 0.000000, -1
40, 34, 238, 296, 0.000000, -1
162, 11, 249, 404, 0.000000, -1
623, 60, 173, 390, 0.000000, -1
252, 57, 246, 391, 0.000000, -1
307, 30, 397, 367, 0.000000, -1
42, 101, 156, 217, 0.000000, -1
16, 54, 84, 358, 0.000000, -1
