148, 283, 364, 740, 0.962009, -1
107, 391, 473, 406, 0.898115, -1
588, 245, 249, 657, 0.863751, -1
516, 322, 321, 296, 0.713390, -1
168, 363, 669, 270, 0.355940, -1
606, 477, 172, 462, 0.325130, -1
103, 313, 721, 543, 0.293917, -1
377, 238, 289, 477, 0.267074, -1
201, 563, 291, 410, 0.227281, -1
345, 808, 179, 146, 0.133576, -1
176, 402, 261, 284, 0.088163, -1
117, 430, 414, 175, 0.068395, -1
669, 202, 157, 474, 0.063200, -1
406, 158, 420, 585, 0.048956, -1
552, 380, 285, 161, 0.042239, -1
289, 314, 243, 590, 0.040664, -1
102, 517, 549, 444, 0.029790, -1
172, 714, 406, 255, 0.023843, -1
133, 792, 419, 137, 0.013361, -1
511, 422, 326, 359, 0.011028, -1
307, 720, 180, 216, 0.008007, -1
121, 445, 240, 544, 0.006796, -1
365, 443, 144, 299, 0.003080, -1
160, 797, 120, 194, 0.002768, -1
163, 643, 185, 350, 0.002696, -1
565, 726, 262, 135, 0.001065, -1
242, 261, 593, 301, 0.001004, -1
534, 585, 287, 145, 0.000937, -1
509, 689, 296, 240, 0.000637, -1
157, 633, 381, 126, 0.000481, -1
238, 0, 207, 280, 0.000306, -1
557, 634, 264, 165, 0.000299, -1
24, 933, 234, 90, 0.000255, -1
136, 835, 387, 187, 0.000221, -1
416, 554, 359, 381, 0.000132, -1
57, 646, 194, 315, 0.000064, -1
93, 766, 266, 247, 0.000054, -1
46, 903, 229, 99, 0.000039, -1
192, 126, 377, 584, 0.000032, -1
306, 922, 363, 101, 0.000023, -1
607, 728, 179, 233, 0.000023, -1
54, 114, 173, 595, 0.000017, -1
580, 93, 237, 579, 0.000016, -1
74, 163, 346, 634, 0.000012, -1
276, 795, 350, 219, 0.000011, -1
45, 44, 215, 313, 0.000010, -1
491, 0, 287, 65, 0.000009, -1
88, 27, 336, 229, 0.000009, -1
107, 346, 198, 393, 0.000008, -1
281, 25, 451, 228, 0.000006, -1
505, 13, 266, 221, 0.000006, -1
250, 723, 425, 101, 0.000005, -1
381, 5, 385, 136, 0.000004, -1
511, 49, 270, 326, 0.000004, -1
196, 50, 386, 332, 0.000003, -1
96, 74, 337, 323, 0.000002, -1
40, 798, 182, 208, 0.000002, -1
427, 37, 166, 346, 0.000002, -1
401, 752, 340, 249, 0.000001, -1
560, 831, 209, 192, 0.000000, -1
138, 16, 393, 136, 0.000000, -1
61, 523, 140, 396, 0.000000, -1
497, 929, 279, 94, 0.000000, -1
