493, 113, 488, 654, 0.924821, -1
110, 70, 487, 670, 0.692325, -1
658, 272, 235, 495, 0.681932, -1
168, 245, 855, 421, 0.679039, -1
405, 224, 347, 482, 0.609969, -1
33, 0, 320, 734, 0.593784, -1
734, 53, 249, 689, 0.420814, -1
599, 286, 375, 338, 0.237849, -1
173, 52, 226, 588, 0.121081, -1
18, 339, 490, 338, 0.120252, -1
399, 380, 624, 353, 0.110266, -1
348, 159, 224, 522, 0.097071, -1
25, 174, 203, 508, 0.090854, -1
0, 95, 458, 349, 0.066668, -1
718, 316, 191, 252, 0.062233, -1
27, 20, 288, 366, 0.058980, -1
34, 164, 846, 373, 0.040935, -1
148, 247, 323, 512, 0.037073, -1
484, 182, 534, 306, 0.030600, -1
712, 347, 276, 148, 0.005217, -1
245, 96, 221, 485, 0.004127, -1
567, 32, 433, 242, 0.002573, -1
640, 56, 292, 522, 0.001326, -1
459, 64, 450, 303, 0.001211, -1
626, 305, 387, 151, 0.001106, -1
731, 39, 256, 361, 0.000837, -1
227, 372, 547, 395, 0.000598, -1
528, 72, 244, 464, 0.000441, -1
314, 134, 369, 430, 0.000148, -1
452, 518, 495, 249, 0.000102, -1
680, 684, 339, 83, 0.000078, -1
0, 587, 354, 163, 0.000041, -1
372, 113, 442, 335, 0.000032, -1
45, 73, 706, 227, 0.000016, -1
695, 473, 310, 294, 0.000008, -1
279, 83, 424, 288, 0.000007, -1
