322, 316, 375, 707, 0.545327, -1
128, 527, 639, 496, 0.021180, -1
0, 509, 484, 514, 0.010215, -1
315, 149, 396, 130, 0.004268, -1
364, 92, 371, 290, 0.003305, -1
604, 100, 106, 191, 0.001885, -1
324, 651, 342, 372, 0.000681, -1
18, 445, 234, 525, 0.000614, -1
247, 495, 311, 528, 0.000541, -1
551, 941, 216, 82, 0.000476, -1
364, 583, 395, 351, 0.000445, -1
495, 128, 272, 134, 0.000444, -1
372, 506, 134, 235, 0.000429, -1
230, 404, 433, 341, 0.000268, -1
79, 150, 109, 173, 0.000247, -1
23, 73, 375, 950, 0.000193, -1
335, 148, 179, 134, 0.000191, -1
5, 943, 174, 80, 0.000142, -1
562, 142, 126, 209, 0.000140, -1
31, 92, 320, 338, 0.000095, -1
417, 83, 136, 164, 0.000088, -1
243, 340, 115, 207, 0.000082, -1
364, 131, 123, 208, 0.000072, -1
10, 549, 115, 167, 0.000069, -1
116, 138, 113, 198, 0.000059, -1
292, 28, 467, 268, 0.000059, -1
299, 293, 121, 196, 0.000056, -1
263, 317, 189, 133, 0.000053, -1
533, 58, 233, 649, 0.000048, -1
673, 903, 94, 120, 0.000047, -1
475, 165, 268, 138, 0.000046, -1
54, 293, 100, 210, 0.000043, -1
95, 279, 187, 148, 0.000036, -1
178, 358, 324, 133, 0.000036, -1
671, 98, 96, 184, 0.000033, -1
586, 229, 181, 726, 0.000031, -1
31, 307, 195, 143, 0.000026, -1
9, 645, 148, 378, 0.000026, -1
460, 41, 222, 631, 0.000026, -1
285, 528, 353, 169, 0.000025, -1
340, 567, 363, 167, 0.000023, -1
237, 29, 486, 643, 0.000021, -1
2, 391, 342, 268, 0.000021, -1
327, 157, 114, 213, 0.000021, -1
674, 625, 93, 222, 0.000020, -1
24, 867, 220, 156, 0.000020, -1
2, 940, 89, 83, 0.000018, -1
546, 539, 189, 170, 0.000018, -1
73, 241, 126, 220, 0.000017, -1
677, 734, 90, 215, 0.000017, -1
35, 36, 247, 666, 0.000017, -1
134, 241, 124, 223, 0.000016, -1
365, 596, 190, 153, 0.000013, -1
287, 188, 184, 142, 0.000012, -1
19, 159, 264, 154, 0.000011, -1
641, 0, 126, 69, 0.000011, -1
153, 129, 270, 620, 0.000010, -1
205, 266, 296, 623, 0.000007, -1
602, 528, 118, 256, 0.000005, -1
532, 533, 138, 279, 0.000004, -1
69, 234, 627, 672, 0.000004, -1
22, 198, 198, 662, 0.000004, -1
401, 251, 335, 299, 0.000004, -1
471, 866, 283, 157, 0.000003, -1
138, 270, 485, 285, 0.000003, -1
413, 526, 138, 289, 0.000003, -1
48, 25, 531, 492, 0.000003, -1
323, 89, 333, 139, 0.000003, -1
216, 173, 340, 502, 0.000002, -1
19, 7, 411, 314, 0.000002, -1
563, 765, 204, 162, 0.000002, -1
23, 193, 422, 336, 0.000001, -1
502, 459, 265, 564, 0.000001, -1
590, 0, 177, 284, 0.000001, -1
330, 107, 278, 759, 0.000001, -1
313, 30, 271, 504, 0.000001, -1
483, 18, 252, 979, 0.000000, -1
458, 529, 144, 295, 0.000000, -1
10, 0, 177, 312, 0.000000, -1
592, 631, 172, 392, 0.000000, -1
534, 662, 233, 175, 0.000000, -1
511, 0, 221, 149, 0.000000, -1
