310, 321, 636, 442, 0.058348, -1
312, 300, 313, 455, 0.034910, -1
299, 572, 99, 125, 0.019500, -1
46, 0, 968, 351, 0.016723, -1
616, 289, 388, 475, 0.014136, -1
284, 607, 87, 107, 0.003961, -1
215, 0, 615, 214, 0.003882, -1
605, 346, 352, 242, 0.003058, -1
377, 0, 390, 81, 0.002294, -1
199, 0, 740, 662, 0.001488, -1
249, 584, 98, 120, 0.001375, -1
677, 255, 133, 250, 0.001347, -1
520, 0, 475, 258, 0.001286, -1
301, 0, 399, 140, 0.001050, -1
264, 104, 455, 649, 0.000974, -1
87, 102, 90, 167, 0.000914, -1
554, 0, 307, 378, 0.000651, -1
137, 481, 561, 249, 0.000619, -1
288, 596, 352, 119, 0.000573, -1
438, 0, 342, 472, 0.000303, -1
212, 0, 426, 365, 0.000276, -1
99, 147, 99, 176, 0.000240, -1
16, 0, 371, 333, 0.000232, -1
88, 450, 164, 147, 0.000228, -1
253, 579, 626, 188, 0.000212, -1
131, 0, 122, 177, 0.000177, -1
223, 349, 294, 400, 0.000157, -1
436, 659, 93, 108, 0.000156, -1
141, 140, 105, 195, 0.000151, -1
375, 538, 131, 192, 0.000138, -1
672, 16, 292, 160, 0.000133, -1
734, 0, 242, 289, 0.000124, -1
791, 403, 232, 328, 0.000103, -1
398, 334, 157, 125, 0.000101, -1
730, 0, 124, 163, 0.000100, -1
446, 564, 116, 183, 0.000094, -1
83, 388, 281, 336, 0.000094, -1
399, 398, 371, 367, 0.000093, -1
19, 230, 191, 471, 0.000088, -1
422, 0, 131, 110, 0.000082, -1
766, 0, 127, 212, 0.000074, -1
389, 659, 356, 108, 0.000065, -1
324, 668, 281, 99, 0.000051, -1
101, 52, 95, 179, 0.000050, -1
151, 0, 130, 119, 0.000050, -1
96, 0, 115, 165, 0.000049, -1
128, 0, 467, 736, 0.000048, -1
625, 245, 116, 301, 0.000046, -1
6, 0, 435, 168, 0.000044, -1
394, 648, 102, 119, 0.000042, -1
475, 652, 175, 115, 0.000038, -1
312, 0, 288, 590, 0.000035, -1
203, 523, 108, 176, 0.000030, -1
411, 299, 124, 230, 0.000026, -1
341, 576, 113, 191, 0.000025, -1
635, 0, 356, 637, 0.000019, -1
0, 0, 147, 316, 0.000019, -1
60, 0, 105, 163, 0.000018, -1
27, 0, 308, 81, 0.000016, -1
87, 0, 268, 581, 0.000015, -1
69, 195, 221, 499, 0.000011, -1
6, 0, 174, 82, 0.000009, -1
505, 565, 124, 202, 0.000009, -1
263, 249, 439, 315, 0.000008, -1
64, 0, 182, 113, 0.000008, -1
7, 0, 205, 477, 0.000006, -1
1, 0, 102, 114, 0.000006, -1
545, 172, 312, 491, 0.000003, -1
59, 296, 304, 289, 0.000002, -1
