309, 2, 473, 666, 0.974393, -1
80, 39, 816, 403, 0.776598, -1
100, 0, 449, 661, 0.177784, -1
20, 0, 261, 663, 0.046869, -1
35, 351, 344, 285, 0.032062, -1
125, 67, 308, 350, 0.024569, -1
57, 220, 757, 473, 0.013450, -1
23, 415, 295, 169, 0.002090, -1
98, 0, 254, 552, 0.001866, -1
0, 0, 171, 405, 0.001680, -1
792, 0, 119, 172, 0.001547, -1
65, 9, 236, 351, 0.001005, -1
4, 422, 209, 210, 0.000630, -1
32, 10, 609, 335, 0.000578, -1
143, 55, 70, 113, 0.000478, -1
625, 0, 283, 390, 0.000444, -1
62, 315, 582, 297, 0.000439, -1
38, 465, 397, 284, 0.000363, -1
753, 0, 223, 316, 0.000332, -1
221, 378, 220, 217, 0.000264, -1
270, 347, 206, 204, 0.000230, -1
622, 321, 377, 372, 0.000208, -1
1, 508, 274, 162, 0.000185, -1
481, 0, 458, 483, 0.000151, -1
246, 241, 341, 459, 0.000137, -1
500, 243, 313, 460, 0.000052, -1
242, 409, 362, 195, 0.000027, -1
713, 12, 116, 226, 0.000014, -1
487, 120, 512, 562, 0.000007, -1
707, 0, 287, 661, 0.000005, -1
